full_text,label,source,keyword
editor bagaimana sih prabowo badan hindarin anies,neutral,youtube,anies
anies visi misi nyenggol prabowo apasih mas anies gerah prabowo,positive,youtube,anies
anies go,neutral,youtube,anies
anies kayak takut neleun ludah nya kali tenang santai panik tanggung omong,negative,youtube,anies
hasil survey csis juli prabowo ganjar anis september prabowo ganjar anis oktober pasang gibran prabowo ganjar anis november prabowo ganjar anis desember prabowo ganjar anis desember debat capres cawapres prabowo ganjar anis optimis februari tembus,neutral,youtube,anies
abah anies juta love you,positive,youtube,anies
anies cocok presiden rohingya,positive,youtube,anies
anis sih profesional ngmg lihat arah prabowo kayak enggak mau banget,positive,youtube,anies
anak muda all pilih amin pasang ideal hati rakyat indonesia the next presiden anies baswedan cermin indonesiaa pilih beliau,positive,youtube,anies
medan all pilih anies presiden,neutral,youtube,anies
anies cak imin cermin pimpin,neutral,youtube,anies
track record jakarta all pilih amin pasang ideal hati rakyat indonesia the next presiden anies baswedan cermin indonesiaa pilih beliau,positive,youtube,anies
masyaallah keren anies,positive,youtube,anies
bilang anies indonesia negara hukum atur kuasa kuasa atur hukum,neutral,youtube,anies
paslon amin anies cak imin pasang lengkap,positive,youtube,anies
memang anies cerdas menang 2024 tampil anies inj wibawa,positive,youtube,anies
anies forever,neutral,youtube,anies
prabowo the best prabowo the best prabowo the best prabowo the best prabowo the bes best prabowo the best prabowo the best prabowo the best prabowo the best anies deportasi sabang meroke imigran roh,positive,youtube,anies
argumen anies mengkoar2 manfaat gelisah masyarakat serang prabowo prabowo senang kasih panggung enggak lansung trik central attention prabowo jokowi serang bela prabowo,neutral,youtube,anies
abah anies the best pokoke,positive,youtube,anies
please welcome anies baswedan muhaimin iskandar the president vice president indonesian periodes 2024 2029,positive,youtube,anies
banyak rumus anis kon,positive,youtube,anies
anies anies,neutral,youtube,anies
najwa coba rewind mbak najwa salam prabowo salam ganjar prabowo langsung arah pergi lawan jauh anis salam mahfud mas gibran prabowo langsung rubung team partai dukung,positive,youtube,anies
tema tahan makan prabowo bom debat sih pikir capres kalah total tau balik prabowo lihat jwbn2nya kewalahan sempat loh aku sih keren banget anies ganjar sangka kali keluar taring kalo anies memang kmrn2 statement2nya bagus lucu prabowo kalo memang terima ptanyaan apa nyapres ajang debat muka rakyat langsung hebat jabat bagai menteri tahan ajak ngopi jelasin how come konteks nya beda cerita debat capres curhat,positive,youtube,anies
anies cocok senat raja,neutral,youtube,anies
rasa bijak anies simak ketawa lihat buzzeer anies,positive,youtube,anies
assalamualaikum mbak najwa asih saran nih entar mbak najwa ngundang sus anies anggap ken ngusulin tahan negara mbak najwa bilang anies entar presiden beli alat tempur biar dunia segan semena mena indonesia 400 300 500 kapal nuklir rusia rpg rusia rudal rusia terima kasih mbak najwa,negative,youtube,anies
gila anies top banget argumen,negative,youtube,anies
kalo prabowo nyata data ganja anis benar keliru,negative,youtube,anies
cari deh jejak gital anies sama beliau,positive,youtube,anies
pantas emak-emak banyak dukung anies mulut nya lemes kayak perempuan,negative,youtube,anies
anis ganjar nilai kerja 100 100 moga sehat umur prabowo mas gibran presiden wakil presiden 2024,positive,youtube,anies
tau anis prabowo,neutral,youtube,anies
anis benar enggak malu hahaha kau presiden,positive,youtube,anies
all anies,neutral,youtube,anies
anis rasyid baswedan the best,positive,youtube,anies
ganjar jalan pikir anies dukung anies kalau ganjar menang enggak apa,positive,youtube,anies
orang pintar makan omong anies,positive,youtube,anies
debat anies menang debat ganjar menang prabowo bawah,neutral,youtube,anies
anies fokus bahas hidup prabowo prabowo fokus bahas tara anies kait hati ken kuasa indonesia orang jahat kayak tukang fitnah sesat orang,negative,youtube,anies
dayum anies tonton debat nunda minggu minggu imo anies memang sengaja lempar umpan prabowo umpan makan trik psikologis guess pas href https youtube com watch sbjsg3afx00 amp 6439 umpan lempar anies makan prabowo potong bicara anies menit singkat anies tetal komprehensif korupsi,neutral,youtube,anies
anies buka tahan negara sejahtera militer salah paham,negative,youtube,anies
allah roobb insya allah syafaatmuu rasulullah saw allah jadi aba anis presiden indonesia amin allah,positive,youtube,anies
love anies,positive,youtube,anies
prabowo layak pimpin era anies ganjar buka isu isu sekarang anak suruh didik sesuai zaman laku pilih pimpin sesuai zaman,positive,youtube,anies
wajah anis kesal banget deh,negative,youtube,anies
anies android prabowo symbian ganjar windows,neutral,youtube,anies
anis enggak point,neutral,youtube,anies
dukung sadar sih retorika anies sngat teoritis relevan sependapaat amp coba pndukung makan ikan dha,positive,youtube,anies
sumpah kaget anis kait alat peperangan beli langsung beliau nilai sebut kalo enggak ada alat2 perang sewaktu2 serang bahaya negara lihat negara tetangga perang afganistan palestina ukrain bahaya tri urus negeri pinjol gaji banding jaman sby enggak ingat kena covid untung enggak ada inflasi parah parah sih,negative,youtube,anies
insyaallah anies menang,positive,youtube,anies
ganjar pintar orasi katwnyq kritik baperan diroating ssja bawa asa anies eelalu tenang kritik caci maki,positive,youtube,anies
anis ngemeng nya pintar nol banjir heboh jabat negara masyarakat komplen jakarta pas ngejabat panggil mata najwa dtng takut pojokin tanya kaya peduli masyarakat jakarta pungw ingat banget tau nya lingkung hidup jakarta bagaimana pimpin negara pimpin jakarta,positive,youtube,anies
pilih anies baswedan gus imin,neutral,youtube,anies
biar kata anies pandai bicara peace and love prabowo subianto salam jari,positive,youtube,anies
anies layak for presiden,neutral,youtube,anies
anies mantap presides,positive,youtube,anies
elah bilang quot ambisi quot anis ambisi presiden nyalon kali kali,neutral,youtube,anies
hidup anies,neutral,youtube,anies
ken pimpin orang pintar tabarakallah anies,positive,youtube,anies
anis oke,positive,youtube,anies
anis menang menang ditakutin curang moga,positive,youtube,anies
anis presidaen cerdas santun emosi ingsya allah anis presiden amin,positive,youtube,anies
bangga cerdas anis moga allah meridhoi pasang amin menang amin,positive,youtube,anies
anies baik,positive,youtube,anies
lihat papar bangsa pembenahanya amin pimpin presiden sekiber anis,neutral,youtube,anies
anis irodah allah gubernur dki prabowo jokowi pelantara izin allah gubernur dki wasilah dukung masyarakat dki pilih timbang positif,positive,youtube,anies
bicara anies nomer,neutral,youtube,anies
anies flashback 2019 dongeng handal,neutral,youtube,anies
buzzer anies kwkwk,neutral,youtube,anies
nih kolom komentas semua anis memang mbak nana pilih amin cius nanyaa,positive,youtube,anies
anies pandai omong prestasi nya,positive,youtube,anies
mantap anis lugas cerdas,positive,youtube,anies
hidup anis,neutral,youtube,anies
anies wibawa sangan cermat presiden,negative,youtube,anies
sadar tiap debat kpu mem posisi diri urut kalo ber jajar baku hantam anis gampar mbah lihat debat kpu urut posisi paslon lucu lucu tegang,neutral,youtube,anies
aku anis bagus bicara kait ngaitkan benar enggak hubung debat kalau anis cocok dosen jubir rektor sayang banget gara-gara anis ide gagas depat maksimal fokus serang prabowo bagai tri lebih tuju biar prabowo emosi shg rakyat nilai gagas,positive,youtube,anies
adu gagas adu individu etika pimpin beda beda jujur kecewa anies debat,negative,youtube,anies
jangan trtipu wajah melas kakek politik saling senggol negaea demokrasi calon pimpin negara bukan main anis bpk demukrasi amin,neutral,youtube,anies
bantai prabroro anis ganjar,neutral,youtube,anies
anis mantap sayang sia2kan ayo kawal,positive,youtube,anies
pribadi harga ganjar sisi bicara anies serasa kayak khianat pribadi benci orang khianat bpk prabowo legowo lapang dada doa baik capres cawapres,positive,youtube,anies
anies kalah,neutral,youtube,anies
dukung anis presiden rohingya,neutral,youtube,anies
anis nilai 100 ucap cocok anis tri didik ganti capres kok orang pintar kotor etika sory dukung anis gua jujujur akak peenyataan penilaianya anis kerja buruk tri gub,negative,youtube,anies
bongkar anis hehe,neutral,youtube,anies
visi misi prabowo serang mental ngeri mmang anies,negative,youtube,anies
keluarga lo mimpin masak iya negara lo pimpin milu jujur anies menang kalau curang deh tau menang,positive,youtube,anies
rupane anis kemampleng,neutral,youtube,anies
anis prabowo hindar salam,neutral,youtube,anies
tri pecat berani nilai kerja orang benah kerja anis potensi khianat rakyat,positive,youtube,anies
prabowo dendam anis prabowo anti kritik,neutral,youtube,anies
anies tanya solusi inisiatif jangan pakai contoh suka ngumbar,neutral,youtube,anies
anis lah prabowo mood nya turun bebas njenengan pilih bawa pressure,positive,youtube,anies
mas anis istimewa,positive,youtube,anies
href https youtube com watch sbjsg3afx00 amp 13534 prabowo pergi sih anies jalan samping hampir ganjar prabowo beliau kesal enggak salam,neutral,youtube,anies
ambisi anis bicara kuasa singgung prabowo,neutral,youtube,anies
prabowo debat quot keliru ganjar data nya keliru anies data keliru data keliru baik prabowo minta data keliru benar temu blablabala aduh kakek ketemu calon kasih sesuai sebut keliru benar,negative,youtube,anies
bicara data hasil kerja anies krgnya juni 2023 kpk lidi korupsi formula anies anies kali adu kpk anies baswedan adu kpk dana frankfurt book fair 23t selesai jabat lengser menteri didik gubenur kaca hasil kerja dana bos jajar korupsi,positive,youtube,anies
ilmu sales jago bicara konsumen tarik lena beli gambar anies salam ganjar pranowo,neutral,youtube,anies
kenpa singgung paslon dendam bah anis,neutral,youtube,anies
anis becus ngurus jakarta ngurus negara wkwkw hancur,neutral,youtube,anies
anies,neutral,youtube,anies
anies hati tenang bicara poko anies patut presiden allahu akbar,positive,youtube,anies
anies hati tenang bicara poko anies patut presiden allahu akbar,positive,youtube,anies
ganjar ajak jelas berani kalo porum anis barang bekas berani lihat,positive,youtube,anies
brrti mas anis ganggu covid,neutral,youtube,anies
alas dukung anis kata anis maauk akal orang waras,negative,youtube,anies
wajah anis prabowo merespon ganjar merespon wajah anis,neutral,youtube,anies
vote for anies making offer that can refuse,neutral,youtube,anies
anis ganjar kalau tema nya kerja habis dikulitin,neutral,youtube,anies
sinis banget muka anis,negative,youtube,anies
masyaallah presiden anis rasyid baswedan,neutral,youtube,anies
anis sih tau kalo prabowo mudah pancing pancing jatuh lawan respect banget anis debat serang personal,positive,youtube,anies
lihat ekspresi anis prabowo bicara,neutral,youtube,anies
anies kaya dosen jurus bisnis bisnis oceh doang,positive,youtube,anies
defenisi ganjar tengah prabowo anis kayak santai gess santai rantam tetap tengah wkwkwkwk inti semangat,negative,youtube,anies
anis bangun rumah budaya negara itpc dagang negara wakil sambung kenal produk quot indonesia,positive,youtube,anies
najwa bain anies mulu sih,neutral,youtube,anies
anis copas program teman belah,neutral,youtube,anies
anies top presiden,positive,youtube,anies
mas anis janji manis,positive,youtube,anies
percaya teori anis kerja heran orang orang puji hoe buka mata hati,positive,youtube,anies
pilih anies enggak mau kalo wapresnya imin,neutral,youtube,anies
doa moga anies tegar juang,positive,youtube,anies
gila narasi penuh buzzer anies,negative,youtube,anies
anis longor suruh tanggap lawan,neutral,youtube,anies
prabowo tau kartu amis baswiri anis personal prabowo anis pucat skakmat prabowo,neutral,youtube,anies
hoax anies debat anggar prthn 700t digunkn beli alt bekas padahal anggran prthn cuman 131t data salah dipertnykn anies,negative,youtube,anies
baju putih pakai kacamata kaya anis omong muu,neutral,youtube,anies
masya allah anies moga next presiden,neutral,youtube,anies
dengar anies kayak dengar dosen ekonomi mahasiswa bagus ekonomi dosen ngitung lebih bayar mulu wkwkwkwkwk,positive,youtube,anies
ganjar prabowo anies baswedan 100,neutral,youtube,anies
apa tuduh anis keluarga pilih engkau pimpin butuh negara,neutral,youtube,anies
ronde pertama anies menang banyak kmr lihat anis prabowo ganjar lihat anis memang pernah sosial media selesai tugas gub jarang berita sekarang tggl nunggu debat seru sengit,positive,youtube,anies
bismillah anis,neutral,youtube,anies
anis gemeteran pas nyampaikan visi misi,neutral,youtube,anies
anis senang prabowo jatuh lihat hati pribadi anis,positive,youtube,anies
keren banget sih anis,positive,youtube,anies
anies menang medsos komentar quot prabowo menang maun survey ganjar menang nyata insyaallah,positive,youtube,anies
anis ganjar presiden hukum bengkok tegak manis banget omong nya tipu masyarakat lihat ucap nya,positive,youtube,anies
anis jawab keren,positive,youtube,anies
buzzer anis keri banget,positive,youtube,anies
ganjar anies briliant harap head head putar banding bocil lolos,neutral,youtube,anies
enggak ragu pasang amin milu baya bayar ubah insya allah 2024 anies presiden,neutral,youtube,anies
"Bohong, bukan dari pihak Anies, tapi kata orang",negative,twitter,
memang bohong bukan pihak anies dong tap i orang sebut,negative,twitter,
memang bohong bukan pihak anies dong tap i orang sebut,negative,twitter,
anies lah orang nya benci caci fitnah segala cara,negative,twitter,
Anies termasuk orang yang benci fitnah dalam segala hal,negative,twitter,
anies lah orang nya benci caci fitnah segala cara,negative,twitter,
kena bisnis aku cerdas kayak orang biasa bahkan lebih parah marah2 orang enggak umkm rumah bukan zona usaha soal anies enggak pernah ngerasain air tanah udara ganggu umkm tetangga,negative,twitter,
"Saya berbisnis, saya pintar seperti orang biasa, lebih parahnya lagi kalau orang marah pada orang yang bukan usaha kecil, rumah bukan kawasan bisnis, Anies tidak pernah merasa air tanah dan udara mengganggu usaha kecil tetangga.",negative,twitter,
kena bisnis aku cerdas kayak orang biasa bahkan lebih parah marah2 orang enggak umkm rumah bukan zona usaha soal anies enggak pernah ngerasain air tanah udara ganggu umkm tetangga,negative,twitter,
"Formula E indikasi korupsi. Formula E tidak dimaksudkan menggunakan APBN APBD, sedangkan Anies membuat formula E menggunakan APBD.",negative,twitter,
formula e indikasi korupsi fomula e enggak buat menguna kan apbn apbd sedang anies mebuat formula e mengunakan apbd,negative,twitter,
formula e indikasi korupsi fomula e enggak buat menguna kan apbn apbd sedang anies mebuat formula e mengunakan apbd,negative,twitter,
mafud pantas jadi wakil presiden orang korupsi uang buat e ktpmafud jadi ketua kpk damping presiden anies sesuai motomiskinkan koruptor,negative,twitter,
mafud pantas jadi wakil presiden orang korupsi uang buat e ktpmafud jadi ketua kpk damping presiden anies sesuai motomiskinkan koruptor,negative,twitter,
"Mafud Pantas Jadi Cawapres, Oknum Koruptor Hasilkan KTP e Afud Jadi Ketua KPK mendampingi Presiden Anies sesuai tujuannya memiskinkan koruptor",negative,twitter,
"Kalau Anies Baswedan gagal, pilih saja imbalan Pranowo, tak perlu berbuat apa-apa lagi",negative,twitter,
"Kalau Anies Baswedan gagal, pilih saja imbalan Pranowo, tak perlu berbuat apa-apa lagi",negative,twitter,
kalo anies baswedan gagal tinggal pilih ganjar pranowo enggak perlu lebih lebihin,negative,twitter,
jadi lingkaran setan ketidakberanian masyarakat memanfaatkan kekuatan bansos intimidasi ketakutan mongering bubar memimpin kampanye bubar desak Anies pukul prof slepet imin sekarang masyarakat berani bubar tanggal 14,negative,twitter,
jadi lingkaran setan ketidakberanian masyarakat memanfaatkan kekuatan bansos intimidasi ketakutan mongering bubar memimpin kampanye bubar desak Anies pukul prof slepet imin sekarang masyarakat berani bubar tanggal 14,negative,twitter,
jadi lingkaran setan ketidakberanian masyarakat memanfaatkan kekuatan bansos intimidasi ketakutan mongering bubar memimpin kampanye bubar desak Anies pukul prof slepet imin sekarang masyarakat berani bubar tanggal 14,negative,twitter,
asyghili zholimin bizhzholimin anies vs imin anies vs paloh anies imin vs lembong marah karena dibohongi soal uang receh pembohong dibohongi,negative,twitter,
asyghili zholimin bizhzholimin anies vs imin anies vs paloh anies imin vs lembong marah dibohongin soal nikel tukang bohong dibohongin,negative,twitter,
asyghili zholimin bizhzholimin anies vs imin anies vs paloh anies imin vs lembong marah karena dibohongi soal uang receh pembohong dibohongi,negative,twitter,
"Adik-adik saya yang duduk di bangku SD ikut debat, nonton di depan TV lalu ikut debat, keduanya, setiap pulang sekolah, bercerita tentang teman-teman yang benci Anies. Akhirnya mereka membuat nomor pestanya, Ayah.",negative,twitter,
adek adekku sd debat ikut khusyu tonton tonton depan tv belakang ikut debat bedua tiap pulang sekolah cerita teman benci anies akhir buat pundung nomor partai bapak,negative,twitter,
"Adik-adik saya yang duduk di bangku SD ikut debat, nonton di depan TV lalu ikut debat, keduanya, setiap pulang sekolah, bercerita tentang teman-teman yang benci Anies. Akhirnya mereka membuat nomor pestanya, Ayah.",negative,twitter,
"ngomong terlalu cepat, benarkah salah satu alumni UGM yang satu fakultas dengan Anies, berdasarkan politik identitas food estate, tidak gagal, nama tani tidak langsung menjadi gibran, bodoh kan, standar IPK di luar negeri berbeda?",negative,twitter,
"ngomong terlalu cepat, benarkah salah satu alumni UGM yang satu fakultas dengan Anies, berdasarkan politik identitas food estate, tidak gagal, nama tani tidak langsung menjadi gibran, bodoh kan, standar IPK di luar negeri berbeda?",negative,twitter,
"ngomong terlalu cepat, benarkah salah satu alumni UGM yang satu fakultas dengan Anies, berdasarkan politik identitas food estate, tidak gagal, nama tani tidak langsung menjadi gibran, bodoh kan, standar IPK di luar negeri berbeda?",negative,twitter,
"Jika Anies Baswedan gagal di putaran pertama, lebih baik pilih Ganjar Pranowo, lebih mudah, tidak ribet memikirkan masalahnya.",negative,twitter,
kalo anies baswedan gagal putar pertama mending pilih ganjar pranowo lebih gampang enggak ribet pikirin masalah,negative,twitter,
kalo anies baswedan gagal putar pertama mending pilih ganjar pranowo lebih gampang enggak ribet pikirin masalah,negative,twitter,
dulu ngejilat prabowo sekarang benci prabowo gara gara embel2 islam gandeng aniesdulu gandeng prabowo jilat kan habis sekarang embel2 islami nya anies ganti jilat anieskalo jokowi dukung anies gabakalan koar2 twitter begini,negative,twitter,
dulu ngejilat prabowo sekarang benci prabowo gara gara embel2 islam gandeng aniesdulu gandeng prabowo jilat kan habis sekarang embel2 islami nya anies ganti jilat anieskalo jokowi dukung anies gabakalan koar2 twitter begini,negative,twitter,
"Dulu dia jilat Prabowo, sekarang dia benci pada Prabowo karena embel-embel Islami yang dikolaborasikannya dengan Anies, dulu dia menjilat Prabowo, namun kini embel-embel Islami Anies berubah menjadi menjilat Anies. Kalo Jokowi dukung Anies, dia menggila di Twitter seperti ini",negative,twitter,
"Jika Anies Baswedan gagal di babak pertama, pilihlah memberi penghargaan kepada Pranowo agar tak perlu repot mengganti pemimpin.",negative,twitter,
"Jika Anies Baswedan gagal di babak pertama, pilihlah memberi penghargaan kepada Pranowo agar tak perlu repot mengganti pemimpin.",negative,twitter,
"Jika Anies Baswedan gagal di babak pertama, pilihlah memberi penghargaan kepada Pranowo agar tak perlu repot mengganti pemimpin.",negative,twitter,
"Selama Anda mengira Prabowo Gibran pernah menelepon KPK, BPK, aparat penegak hukum lainnya, koruptor, tiga paslon diganjar KTP Anies, saya yakin Anda melanggar hukum gan, masuk dan sebarkan hoax, hati-hati",negative,twitter,
asal mangap lo prabowo gibran pernah panggil kpk bpk aparat hukum lai koruptor tiga paslon ganjar e ktp anies jis cak imin lo langgar uu ite bro masuk sebar hoax be carefull,negative,twitter,
"Selama Anda mengira Prabowo Gibran pernah menelepon KPK, BPK, aparat penegak hukum lainnya, koruptor, tiga paslon diganjar KTP Anies, saya yakin Anda melanggar hukum gan, masuk dan sebarkan hoax, hati-hati",negative,twitter,
"Aku benar-benar mencari saudara laki-laki, aku jauh, aku hanya tahu bernyanyi itu buruk",negative,twitter,
"Aku benar-benar mencari saudara laki-laki, aku jauh, aku hanya tahu bernyanyi itu buruk",negative,twitter,
semangat bang cari keburu abah anies jauh cuma tau buruk kalo nyanyi sih,negative,twitter,
politis mustinya dukung cara anies kampanye amplop goodie bag sembako murah tak korupsi,negative,twitter,
politis mustinya dukung cara anies kampanye amplop goodie bag sembako murah tak korupsi,negative,twitter,
Politik seharusnya mendukung cara Anies mengkampanyekan amplop kantong sembako murah tanpa korupsi,negative,twitter,
lu pernah enggak sih baru bangun benar baru bangun anjing buka tiktok terus klip anies omong bapak gua langsung ajak gua antem anies omong doang enggak kerja gagal semua tuh gua emosi anying langsung gua kasih tau lah tuh formula e katai gagal bukti jadi fak,negative,twitter,
lu pernah enggak sih baru bangun benar baru bangun anjing buka tiktok terus klip anies omong bapak gua langsung ajak gua antem anies omong doang enggak kerja gagal semua tuh gua emosi anying langsung gua kasih tau lah tuh formula e katai gagal bukti jadi fak,negative,twitter,
"Kamu belum pernah bangun, kamu baru bangun, kamu baru bangun, buka tiktok dan terus klip Anies, kata ayahku, aku langsung mengajakmu menjenguk Anies, aku hanya bilang, jangan gagal kerja, itu semua emosiku, aku kasih tahu, itu rumusnya, kataku, gagal, itu bukti, itu palsu",negative,twitter,
"Anies KPU Bawaslu Kalau Pemilu 2024 Buruk, Malu Anak Cucu",negative,twitter,
"Anies KPU Bawaslu Kalau Pemilu 2024 Buruk, Malu Anak Cucu",negative,twitter,
anies kpu bawaslu bila 2024 jadi milu buruk anak cucu tanggung malu,negative,twitter,
cocok anies banyak benci waktu 2017 makin mantap pilih anies,negative,twitter,
"Cocok banyak yang benci Anies di tahun 2017, lebih baik lagi pilih Anies",negative,twitter,
"Cocok banyak yang benci Anies di tahun 2017, lebih baik lagi pilih Anies",negative,twitter,
"Fahri mengaku sangat mencintai Anies Ganjar, sangat membenci Prabowo",negative,twitter,
kata sih fahri cinta banget anies ganjar benar benci banget prabowo,negative,twitter,
"Fahri mengaku sangat mencintai Anies Ganjar, sangat membenci Prabowo",negative,twitter,
"Sayang sekali menyebarkan hoax, Anda bukan media yang sensasional. Jangan jahat ke Anies, silakan pakai berita hoax",negative,twitter,
"Sayang sekali menyebarkan hoax, Anda bukan media yang sensasional. Jangan jahat ke Anies, silakan pakai berita hoax",negative,twitter,
payah deh nyebar hoax ente bukan media gelora jangan jelek2in anies dong pakai berita hoax,negative,twitter,
"Anies bodoh, berbohong dan berpura-pura",negative,twitter,
"Anies bodoh, berbohong dan berpura-pura",negative,twitter,
anies bodoh bohong pura pura,negative,twitter,
kalo dukung 2 arti orang buruk jadi pilih anies ganjar ganti jadi,negative,twitter,
"Kalau dukung 2 makna itu orang jahat, jadi pilih Anies, pahalanya berubah",negative,twitter,
kalo dukung 2 arti orang buruk jadi pilih anies ganjar ganti jadi,negative,twitter,
"Jika Anies gagal, lebih baik Prabowo tidak dihukum dengan gas",negative,twitter,
gagal anies mending gas ganjar prabowo mah enggak banget,negative,twitter,
"Jika Anies gagal, lebih baik Prabowo tidak dihukum dengan gas",negative,twitter,
"Jika Anies gagal, lebih baik Prabowo tidak dihukum dengan gas",negative,twitter,
gagal anies mending gas ganjar prabowo mah enggak banget,negative,twitter,
"Jika Anies gagal, lebih baik Prabowo tidak dihukum dengan gas",negative,twitter,
"akhir rapat lemah, suara Anies jelek",negative,twitter,
"akhir rapat lemah, suara Anies jelek",negative,twitter,
"akhir rapat lemah, suara Anies jelek",negative,twitter,
"Jangan pilih Prabowo gan, kalau giliran, kalau Anies gagal, putar satu, pilih pahala",negative,twitter,
"Jangan pilih Prabowo gan, kalau giliran, kalau Anies gagal, putar satu, pilih pahala",negative,twitter,
"Jangan pilih Prabowo gan, kalau giliran, kalau Anies gagal, putar satu, pilih pahala",negative,twitter,
lanjut reklamasi lu tonton deh video pandji sama anies reklamasi situ jelas kalau anies lanjut reklamasi lu tau ikn ikn tuh ganti reklamasi gagal jakarta soal milu 2019 narasi ikn kagak,negative,twitter,
"Jika tetap melanjutkan reklamasi, simak video reklamasi Pandji dan Anies. Jelas Kalau Anies Lanjutkan Reklamasi, Tahukan IKN IKN Gantikan Reklamasi Jakarta yang Gagal Soal Milu 2019, Narasi IKN atau Bukan",negative,twitter,
lanjut reklamasi lu tonton deh video pandji sama anies reklamasi situ jelas kalau anies lanjut reklamasi lu tau ikn ikn tuh ganti reklamasi gagal jakarta soal milu 2019 narasi ikn kagak,negative,twitter,
"dengan Capres dan Cawapres Hafal Lagu yang Dinyanyikan Buruh Tani Ribuan Anak Muda di Acara Desakan Anies Surabaya, Temu Jiwa Gera Jiwa Bukan Bohong",negative,twitter,
"dengan Capres dan Cawapres Hafal Lagu yang Dinyanyikan Buruh Tani Ribuan Anak Muda di Acara Desakan Anies Surabaya, Temu Jiwa Gera Jiwa Bukan Bohong",negative,twitter,
"dengan Capres dan Cawapres Hafal Lagu yang Dinyanyikan Buruh Tani Ribuan Anak Muda di Acara Desakan Anies Surabaya, Temu Jiwa Gera Jiwa Bukan Bohong",negative,twitter,
"cara pribadi anies, orang pintar, agama, oke, kompeten sebagai presiden, sayang, ide perubahan, lebih ke arah kebencian, lalu jatuh, prab & kerja buruk, perintah debat capres, politik identitas, mendatangkan Imam Mahdi & malaikat",negative,twitter,
"cara pribadi anies, orang pintar, agama, oke, kompeten sebagai presiden, sayang, ide perubahan, lebih ke arah kebencian, lalu jatuh, prab & kerja buruk, perintah debat capres, politik identitas, mendatangkan Imam Mahdi & malaikat",negative,twitter,
"cara pribadi anies, orang pintar, agama, oke, kompeten sebagai presiden, sayang, ide perubahan, lebih ke arah kebencian, lalu jatuh, prab & kerja buruk, perintah debat capres, politik identitas, mendatangkan Imam Mahdi & malaikat",negative,twitter,
pasu gagal moveon apa masa lalu ungkit wkwkw padahal bcara pilpres kalau kau siap orang ubah enggak usah kau plih orang mencanangkn ubah anies ubah kalau kau mau hidup masa lalu ungkit terus hduplah masa lalu,negative,twitter,
pasu gagal moveon apa masa lalu ungkit wkwkw padahal bcara pilpres kalau kau siap orang ubah enggak usah kau plih orang mencanangkn ubah anies ubah kalau kau mau hidup masa lalu ungkit terus hduplah masa lalu,negative,twitter,
"Pasu gagal move on, masa lalu diungkit hahaha padahal kalau sudah pilpres, kalau siap masyarakat berubah tak usah pilih, masyarakat mengusulkan perubahan Anies, berubahlah kalau mau hidup di masa lalu, ungkit masa lalu, tetaplah hidup di masa lalu",negative,twitter,
usak demokrasi tak layak duduk jabat tolak cawapres ilegal cipta ketidakpastian hukum asalbukanprabowo asalbukan02 asalbukanprabowogibran desak anies surabaya happy lunar new year selamat hari pers nasional dante suhweetest2,negative,twitter,
usak demokrasi tak layak duduk jabat tolak cawapres ilegal cipta ketidakpastian hukum asalbukanprabowo asalbukan02 asalbukanprabowogibran desak anies surabaya happy lunar new year selamat hari pers nasional dante suhweetest2,negative,twitter,
"menghancurkan demokrasi, tidak pantas menduduki jabatan, menolak cawapres ilegal, menimbulkan ketidakpastian hukum selama bukan prabowo.",negative,twitter,
anies jawab nya benci perintah benci sih jilat kuasa benci koruptor benci cukong,negative,twitter,
"Anies menjawab benci perintah, benci menjilat kekuasaan, benci koruptor, benci cukong",negative,twitter,
anies jawab nya benci perintah benci sih jilat kuasa benci koruptor benci cukong,negative,twitter,
awal tau konsep acara desak anies wow berani apa enggak malah blunder kan macam diskusi buka mungkin besar sudut desak paslon sebut lhah kok nyata desak jokowi jelek perintah sekarang plus julid 02,negative,twitter,
awal tau konsep acara desak anies wow berani apa enggak malah blunder kan macam diskusi buka mungkin besar sudut desak paslon sebut lhah kok nyata desak jokowi jelek perintah sekarang plus julid 02,negative,twitter,
"Pertama-tama kalian pasti tahu kan konsep acara dorong Anies, wah berani atau tidak, sebenarnya blunder kan seperti diskusi terbuka, mungkin ada angle besar untuk mendesak paslon menyebutkan, kok benar dorongan Jokowi itu jelek, perintahnya sekarang ditambah 02 Juli",negative,twitter,
akak banget cuy bilang anies koruptor ahahhaha bisik setan darimana padahal beliau keluar kpk aman tentram malah ketua nya nyeleweng,negative,twitter,
"Bodoh banget saya bilang Anies korup, hahaha setannya dari mana, padahal keluar dari KPK, aman dan damai, malah ketuanya yang nakal?",negative,twitter,
akak banget cuy bilang anies koruptor ahahhaha bisik setan darimana padahal beliau keluar kpk aman tentram malah ketua nya nyeleweng,negative,twitter,
pengaruh apasih beking 1 surya paloh aktor balik gagal ahy jadi wak anies padahal janji kalau wakil ahy bakal jadi calon wakil tunggal otomatis naik amien rais jujur gua enggak tau arus apa beliau era sekarang,negative,twitter,
"Apa pengaruh Backing 1 Surya Paloh, Aktor sebaliknya gagal, Ahy jadi wak Anies, padahal janjinya wakil Ahy bakal menjadi calon wakil tunggal, otomatis Amien Rais bakal diusung, jujur ​​saja, saya tak tahu apa yang sedang terjadi saat ini.",negative,twitter,
